product,console,variant,type,market_price,old_price,new_price,diff,profit,status
Mary-Kate and Ashley Winner's Circle - Gameboy Color Game,Gameboy Color,complete (cib),cib,13.31,8.38,17.99,9.61,3.86,APPLIED
Mask of Zorro - Gameboy Color Game,Gameboy Color,game only,loose,7.99,8.85,10.99,2.14,2.38,APPLIED
Mask of Zorro - Gameboy Color Game,Gameboy Color,complete (cib),cib,35.96,8.85,48.99,40.14,11.31,APPLIED
Mass Destruction - PS1 Game,Playstation,complete (cib),cib,9.88,9.48,13.99,4.51,3.40,APPLIED
Mass Destruction - Sega Saturn Game,Sega Saturn,game only,loose,28.99,32.62,39.99,7.37,9.54,APPLIED
Mass Destruction - Sega Saturn Game,Sega Saturn,complete (cib),cib,46.56,32.62,62.99,30.37,14.30,APPLIED
Mass Effect 3 - Wii U Game,Wii U,game only,loose,6.99,14.04,9.99,-4.05,2.41,APPLIED
Mass Effect 3 - Wii U Game,Wii U,complete (cib),cib,8.18,14.04,11.99,-2.05,3.16,APPLIED
Master of Monsters - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Master of Monsters Disciples of Gaia - PS1 Game,Playstation,game only,loose,19.99,40.83,26.99,-13.84,5.92,APPLIED
Master of Monsters Disciples of Gaia - PS1 Game,Playstation,complete (cib),cib,38.51,40.83,51.99,11.16,11.67,APPLIED
Mat Hoffman's Pro BMX - Gameboy Color Game,Gameboy Color,game only,loose,5.66,5.23,7.99,2.76,1.80,APPLIED
Mat Hoffman's Pro BMX - Gameboy Color Game,Gameboy Color,complete (cib),cib,11.94,5.23,16.99,11.76,4.26,APPLIED
Mat Hoffman's Pro BMX - GBA Game,Gameboy Advance,game only,loose,4.55,6.44,6.99,0.55,1.94,APPLIED
Mat Hoffman's Pro BMX - GBA Game,Gameboy Advance,complete (cib),cib,9.99,6.44,13.99,7.55,3.29,APPLIED
Mat Hoffman's Pro BMX - PS1 Game,Playstation,game only,loose,7.97,13.21,10.99,-2.22,2.40,APPLIED
Mat Hoffman's Pro BMX - PS1 Game,Playstation,complete (cib),cib,12.00,13.21,16.99,3.78,4.20,APPLIED
Mat Hoffman's Pro BMX 2 - Gamecube Game,Gamecube,game only,loose,9.49,10.99,12.99,2.00,2.82,APPLIED
Mat Hoffman's Pro BMX 2 - Gamecube Game,Gamecube,complete (cib),cib,10.49,10.99,14.99,4.00,3.77,APPLIED
Mat Hoffman's Pro BMX 2 - GBA Game,Gameboy Advance,game only,loose,7.06,7.28,9.99,2.71,2.34,APPLIED
Mat Hoffman's Pro BMX 2 - GBA Game,Gameboy Advance,complete (cib),cib,12.34,7.28,16.99,9.71,3.86,APPLIED
Mat Hoffman's Pro BMX 2 - PS2 Game,Playstation 2,game only,loose,7.97,11.84,10.99,-0.85,2.40,APPLIED
Mat Hoffman's Pro BMX 2 - PS2 Game,Playstation 2,complete (cib),cib,12.00,11.84,16.99,5.15,4.20,APPLIED
Matchbox Emergency Patrol - Gameboy Color Game,Gameboy Color,game only,loose,6.47,11.60,8.99,-2.61,1.96,APPLIED
Matchbox Emergency Patrol - Gameboy Color Game,Gameboy Color,complete (cib),cib,17.75,11.60,23.99,12.39,5.24,APPLIED
Maui Mallard in Cold Shadow - Gameboy Game,Gameboy,,,,,,,,NO_MATCH
Maui Mallard in Cold Shadow - SNES Game,SNES,,,,,,,,NO_MATCH
Max Payne - PS2 Game,Playstation 2,complete (cib),cib,10.53,13.19,14.99,1.80,3.73,APPLIED
Max Payne 2 Fall of Max Payne - PS2 Game,Playstation 2,game only,loose,11.95,15.05,16.99,1.94,4.25,APPLIED
Max Payne 2 Fall of Max Payne - PS2 Game,Playstation 2,complete (cib),cib,13.53,15.05,18.99,3.94,4.61,APPLIED
Max Payne 2 Fall of Max Payne - Xbox Game,Xbox,game only,loose,9.79,13.04,13.99,0.95,3.49,APPLIED
Max Payne 2 Fall of Max Payne - Xbox Game,Xbox,complete (cib),cib,14.88,13.04,20.99,7.95,5.20,APPLIED
Max Payne Advance  - GBA Game,Gameboy Advance,game only,loose,55.64,64.99,75.99,11.00,17.85,APPLIED
Max Payne Advance  - GBA Game,Gameboy Advance,complete (cib),cib,91.31,64.99,123.99,59.00,28.78,APPLIED
Max Steel Covert Missions - Sega Dreamcast Game,Sega Dreamcast,,,,,,,,NO_MATCH
Maximo Ghosts to Glory - PS2 Game,Playstation 2,game only,loose,13.00,19.25,17.99,-1.26,4.17,APPLIED
Maximo Ghosts to Glory - PS2 Game,Playstation 2,complete (cib),cib,19.99,19.25,26.99,7.74,5.92,APPLIED
Maximo vs Army of Zin - PS2 Game,Playstation 2,game only,loose,19.47,35.89,26.99,-8.90,6.44,APPLIED
Maximo vs Army of Zin - PS2 Game,Playstation 2,complete (cib),cib,32.03,35.89,43.99,8.10,10.38,APPLIED
Maximum Force - Sega Saturn Game,Sega Saturn,complete (cib),cib,85.07,58.80,114.99,56.19,26.29,APPLIED
Maximum Force Pull the Trigger - PS1 Game,Playstation,,,,,,,,NO_MATCH
Mazes of Fate - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
McDonald's Treasureland Adventure - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
MDK - PS1 Game,Playstation,game only,loose,9.90,25.38,13.99,-11.39,3.38,APPLIED
MDK - PS1 Game,Playstation,complete (cib),cib,10.56,25.38,14.99,-10.39,3.70,APPLIED
Me and My Katamari - PSP Game,PSP,game only,loose,12.48,12.98,16.99,4.01,3.72,APPLIED
Me and My Katamari - PSP Game,PSP,complete (cib),cib,17.96,12.98,24.99,12.01,6.01,APPLIED
Mechanized Attack - NES Game,NES,,,,,,,,NO_MATCH
Mechwarrior 2 - PS1 Game,Playstation,game only,loose,7.02,17.44,9.99,-7.45,2.38,APPLIED
Mechwarrior 2 - PS1 Game,Playstation,complete (cib),cib,12.67,17.44,17.99,0.55,4.50,APPLIED
MechWarrior 2 - Sega Saturn Game,Sega Saturn,game only,loose,17.00,20.82,22.99,2.17,5.02,APPLIED
MechWarrior 2 - Sega Saturn Game,Sega Saturn,complete (cib),cib,26.75,20.82,36.99,16.17,8.87,APPLIED
Medabots AX: Rokusho - GBA Game,Gameboy Advance,game only,loose,14.97,23.20,20.99,-2.21,5.11,APPLIED
Medabots AX: Rokusho - GBA Game,Gameboy Advance,complete (cib),cib,72.50,23.20,97.99,74.79,22.35,APPLIED
Medabots Infinity - Gamecube Game,Gamecube,complete (cib),cib,63.28,61.98,85.99,24.01,19.92,APPLIED
Medabots: Metabee - GBA Game,Gameboy Advance,game only,loose,83.43,86.99,112.99,26.00,25.98,APPLIED
Medabots: Metabee - GBA Game,Gameboy Advance,complete (cib),cib,259.99,86.99,350.99,264.00,80.52,APPLIED
Medal of Honor - PS1 Game,Playstation,game only,loose,4.25,14.00,5.99,-8.01,1.27,APPLIED
Medal of Honor - PS1 Game,Playstation,complete (cib),cib,7.19,14.00,9.99,-4.01,2.21,APPLIED
Medal of Honor European Assault - PS2 Game,Playstation 2,game only,loose,5.14,10.17,6.99,-3.18,1.35,APPLIED
Medal of Honor European Assault - PS2 Game,Playstation 2,complete (cib),cib,8.21,10.17,11.99,1.82,3.13,APPLIED
Medal of Honor Frontline - PS2 Game,Playstation 2,game only,loose,4.25,7.58,5.99,-1.59,1.27,APPLIED
Medal of Honor Frontline - PS2 Game,Playstation 2,complete (cib),cib,7.19,7.58,9.99,2.41,2.21,APPLIED
Medal of Honor Heroes - PSP Game,PSP,game only,loose,9.59,8.51,12.99,4.48,2.72,APPLIED
Medal of Honor Heroes - PSP Game,PSP,complete (cib),cib,11.24,8.51,15.99,7.48,3.99,APPLIED
Medal of Honor Heroes 2 - PSP Game,PSP,game only,loose,7.99,13.02,10.99,-2.03,2.38,APPLIED
Medal of Honor Heroes 2 - PSP Game,PSP,complete (cib),cib,9.73,13.02,13.99,0.97,3.55,APPLIED
Medal of Honor Rising Sun - PS2 Game,Playstation 2,game only,loose,4.79,7.54,6.99,-0.55,1.70,APPLIED
Medal of Honor Rising Sun - PS2 Game,Playstation 2,complete (cib),cib,8.41,7.54,11.99,4.45,2.93,APPLIED
Medal of Honor Underground - PS1 Game,Playstation,complete (cib),cib,16.99,12.84,22.99,10.15,5.03,APPLIED
Medal of Honor Vanguard - PS2 Game,Playstation 2,game only,loose,6.98,9.22,9.99,0.77,2.42,APPLIED
Medal of Honor Vanguard - PS2 Game,Playstation 2,complete (cib),cib,8.43,9.22,11.99,2.77,2.91,APPLIED
Medal of Honor Vanguard - Wii Game,Wii,game only,loose,4.18,8.76,5.99,-2.77,1.34,APPLIED
Medal of Honor Vanguard - Wii Game,Wii,complete (cib),cib,7.40,8.76,10.99,2.23,2.97,APPLIED
Medievil - PS1 Game,Playstation,game only,loose,28.90,47.12,39.99,-7.13,9.63,APPLIED
Medievil - PS1 Game,Playstation,complete (cib),cib,60.10,47.12,81.99,34.87,19.21,APPLIED
Medievil II - PS1 Game,Playstation,game only,loose,27.49,49.10,37.99,-11.11,9.10,APPLIED
Medievil II - PS1 Game,Playstation,complete (cib),cib,57.99,49.10,78.99,29.89,18.41,APPLIED
MediEvil Resurrection - PSP Game,PSP,game only,loose,13.33,18.11,18.99,0.88,4.81,APPLIED
MediEvil Resurrection - PSP Game,PSP,complete (cib),cib,17.98,18.11,24.99,6.88,5.99,APPLIED
Meet the Robinsons - PS2 Game,Playstation 2,game only,loose,6.29,6.94,8.99,2.05,2.14,APPLIED
Meet the Robinsons - PS2 Game,Playstation 2,complete (cib),cib,7.59,6.94,10.99,4.05,2.78,APPLIED
Mega Bomberman - Sega Genesis Game,Sega Genesis,,,,,,,,NO_MATCH
Mega Man - NES Game,NES,game only,loose,152.09,122.09,205.99,83.90,47.63,APPLIED
Mega Man - NES Game,NES,complete (cib),cib,596.11,122.09,804.99,682.90,185.24,APPLIED
Mega Man 2 - Gameboy Game,Gameboy,game only,loose,40.61,31.90,54.99,23.09,12.49,APPLIED
Mega Man 2 - Gameboy Game,Gameboy,complete (cib),cib,164.95,31.90,222.99,191.09,51.27,APPLIED
Mega Man 2 - NES Game,NES,game only,loose,36.02,43.73,48.99,5.26,11.25,APPLIED
Mega Man 2 - NES Game,NES,complete (cib),cib,150.00,43.73,202.99,159.26,46.80,APPLIED
Mega Man 3 - NES Game,NES,game only,loose,25.67,32.89,34.99,2.10,8.01,APPLIED
Mega Man 3 - NES Game,NES,complete (cib),cib,119.56,32.89,161.99,129.10,37.43,APPLIED
Mega Man 4 - NES Game,NES,game only,loose,42.78,56.46,57.99,1.53,13.23,APPLIED
Mega Man 4 - NES Game,NES,complete (cib),cib,174.73,56.46,235.99,179.53,54.12,APPLIED
Mega Man 6 - NES Game,NES,game only,loose,55.76,77.94,75.99,-1.95,17.73,APPLIED
Mega Man 6 - NES Game,NES,complete (cib),cib,299.62,77.94,404.99,327.05,93.33,APPLIED
Mega Man 64 - Nintendo 64 Game,Nintendo 64,,,,,,,,NO_MATCH
Mega Man 8 - PS1 Game,Playstation,game only,loose,11.93,19.11,16.99,-2.12,4.27,APPLIED
Mega Man 8 - PS1 Game,Playstation,complete (cib),cib,24.99,19.11,33.99,14.88,7.71,APPLIED
Mega Man and Bass - GBA Game,Gameboy Advance,game only,loose,26.69,42.93,36.99,-5.94,8.93,APPLIED
Mega Man and Bass - GBA Game,Gameboy Advance,complete (cib),cib,98.24,42.93,132.99,90.06,30.59,APPLIED
Mega Man Anniversary Collection - Gamecube Game,Gamecube,game only,loose,11.20,21.30,15.99,-5.31,4.03,APPLIED
Mega Man Anniversary Collection - Gamecube Game,Gamecube,complete (cib),cib,16.74,21.30,22.99,1.69,5.28,APPLIED
Mega Man Anniversary Collection - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Mega Man Battle Network - GBA Game,Gameboy Advance,game only,loose,38.38,89.39,51.99,-37.40,11.80,APPLIED
Mega Man Battle Network - GBA Game,Gameboy Advance,complete (cib),cib,118.29,89.39,159.99,70.60,36.76,APPLIED
Mega Man Battle Network 2 - GBA Game,Gameboy Advance,game only,loose,23.72,65.24,32.99,-32.25,8.01,APPLIED
Mega Man Battle Network 2 - GBA Game,Gameboy Advance,complete (cib),cib,107.46,65.24,145.99,80.75,34.00,APPLIED
Mega Man Battle Network 3 Blue - GBA Game,Gameboy Advance,game only,loose,17.50,31.81,23.99,-7.82,5.49,APPLIED
Mega Man Battle Network 3 Blue - GBA Game,Gameboy Advance,complete (cib),cib,60.25,31.81,81.99,50.18,19.06,APPLIED
Mega Man Battle Network 3 White - GBA Game,Gameboy Advance,game only,loose,13.44,34.52,18.99,-15.53,4.70,APPLIED
Mega Man Battle Network 3 White - GBA Game,Gameboy Advance,complete (cib),cib,61.79,34.52,83.99,49.47,19.46,APPLIED
Mega Man Battle Network 4 Blue Moon - GBA Game,Gameboy Advance,game only,loose,11.55,37.79,15.99,-21.80,3.68,APPLIED
Mega Man Battle Network 4 Blue Moon - GBA Game,Gameboy Advance,complete (cib),cib,69.96,37.79,94.99,57.20,21.98,APPLIED
Mega Man Battle Network 4 Red Sun - GBA Game,Gameboy Advance,game only,loose,16.25,31.18,21.99,-9.19,4.80,APPLIED
Mega Man Battle Network 4 Red Sun - GBA Game,Gameboy Advance,complete (cib),cib,84.09,31.18,113.99,82.81,26.29,APPLIED
Mega Man Battle Network 5 Team Colonel - GBA Game,Gameboy Advance,game only,loose,14.30,47.52,19.99,-27.53,4.81,APPLIED
Mega Man Battle Network 5 Team Colonel - GBA Game,Gameboy Advance,complete (cib),cib,81.08,47.52,109.99,62.47,25.42,APPLIED
Mega Man Battle Network 5 Team Protoman - GBA Game,Gameboy Advance,game only,loose,16.74,43.57,22.99,-20.58,5.28,APPLIED
Mega Man Battle Network 5 Team Protoman - GBA Game,Gameboy Advance,complete (cib),cib,70.00,43.57,94.99,51.42,21.94,APPLIED
Mega Man Legends - PS1 Game,Playstation,game only,loose,74.29,64.87,100.99,36.12,23.47,APPLIED
Mega Man Legends - PS1 Game,Playstation,complete (cib),cib,172.20,64.87,232.99,168.12,53.73,APPLIED
Mega Man Legends 2 - PS1 Game,Playstation,game only,loose,74.29,128.25,100.99,-27.26,23.47,APPLIED
Mega Man Legends 2 - PS1 Game,Playstation,complete (cib),cib,172.20,128.25,232.99,104.74,53.73,APPLIED
Mega Man Maverick Hunter X - PSP Game,PSP,game only,loose,11.86,23.17,16.99,-6.18,4.34,APPLIED
Mega Man Maverick Hunter X - PSP Game,PSP,complete (cib),cib,19.99,23.17,26.99,3.82,5.92,APPLIED
Mega Man Network Transmission - Gamecube Game,Gamecube,game only,loose,17.93,29.37,24.99,-4.38,6.04,APPLIED
Mega Man Network Transmission - Gamecube Game,Gamecube,complete (cib),cib,29.99,29.37,40.99,11.62,9.51,APPLIED
Mega Man Powered Up - PSP Game,PSP,game only,loose,24.90,25.44,33.99,8.55,7.80,APPLIED
Mega Man Powered Up - PSP Game,PSP,complete (cib),cib,44.00,25.44,59.99,34.55,13.95,APPLIED
Mega Man Soccer - SNES Game,SNES,,,,,,,,NO_MATCH
Mega Man X Collection - Gamecube Game,Gamecube,,,,,,,,NO_MATCH
Mega Man X Collection - PS2 Game,Playstation 2,game only,loose,9.99,18.94,13.99,-4.95,3.29,APPLIED
Mega Man X Collection - PS2 Game,Playstation 2,complete (cib),cib,12.86,18.94,17.99,-0.95,4.31,APPLIED
Mega Man X Command Mission - Gamecube Game,Gamecube,game only,loose,47.46,77.28,64.99,-12.29,15.35,APPLIED
Mega Man X Command Mission - Gamecube Game,Gamecube,complete (cib),cib,60.50,77.28,81.99,4.71,18.81,APPLIED
Mega Man X4 - PS1 Game,Playstation,game only,loose,13.27,17.39,17.99,0.60,3.90,APPLIED
Mega Man X4 - PS1 Game,Playstation,complete (cib),cib,27.50,17.39,37.99,20.60,9.09,APPLIED
Mega Man X5 - PS1 Game,Playstation,game only,loose,12.09,19.00,16.99,-2.01,4.11,APPLIED
Mega Man X5 - PS1 Game,Playstation,complete (cib),cib,32.13,19.00,43.99,24.99,10.28,APPLIED
Mega Man X6 - PS1 Game,Playstation,game only,loose,13.61,25.04,18.99,-6.05,4.53,APPLIED
Mega Man X6 - PS1 Game,Playstation,complete (cib),cib,47.53,25.04,64.99,39.95,15.28,APPLIED
Mega Man X7 - PS2 Game,Playstation 2,game only,loose,7.70,16.63,10.99,-5.64,2.67,APPLIED
Mega Man X7 - PS2 Game,Playstation 2,complete (cib),cib,17.35,16.63,23.99,7.36,5.64,APPLIED
Mega Man Xtreme - Gameboy Color Game,Gameboy Color,game only,loose,40.61,47.68,54.99,7.31,12.49,APPLIED
Mega Man Xtreme - Gameboy Color Game,Gameboy Color,complete (cib),cib,164.95,47.68,222.99,175.31,51.27,APPLIED
Mega Man Xtreme 2 - Gameboy Color Game,Gameboy Color,game only,loose,40.61,53.16,54.99,1.83,12.49,APPLIED
Mega Man Xtreme 2 - Gameboy Color Game,Gameboy Color,complete (cib),cib,164.95,53.16,222.99,169.83,51.27,APPLIED
Mega Man Zero - GBA Game,Gameboy Advance,game only,loose,29.49,50.74,39.99,-10.75,9.04,APPLIED
Mega Man Zero - GBA Game,Gameboy Advance,complete (cib),cib,102.59,50.74,138.99,88.25,32.07,APPLIED
Mega Man Zero 2 - GBA Game,Gameboy Advance,game only,loose,27.07,33.34,36.99,3.65,8.55,APPLIED
Mega Man Zero 2 - GBA Game,Gameboy Advance,complete (cib),cib,108.68,33.34,146.99,113.65,33.75,APPLIED
Mega Man Zero 3 - GBA Game,Gameboy Advance,complete (cib),cib,105.07,44.94,141.99,97.05,32.50,APPLIED
Mega Man Zero 4 - GBA Game,Gameboy Advance,game only,loose,25.72,38.44,34.99,-3.45,7.96,APPLIED
Mega Man Zero 4 - GBA Game,Gameboy Advance,complete (cib),cib,85.97,38.44,116.99,78.55,27.33,APPLIED
Mega Man: Dr Wily's Revenge - Gameboy Game,Gameboy,game only,loose,18.09,24.30,24.99,0.69,5.88,APPLIED
Mega Man: Dr Wily's Revenge - Gameboy Game,Gameboy,complete (cib),cib,107.57,24.30,145.99,121.69,33.89,APPLIED
Mega Turrican - Sega Genesis Game,Sega Genesis,game only,loose,70.00,97.05,94.99,-2.06,21.94,APPLIED
Mega Turrican - Sega Genesis Game,Sega Genesis,complete (cib),cib,140.29,97.05,189.99,92.94,43.89,APPLIED
Megalit - Gameboy Game,Gameboy,game only,loose,29.99,35.31,40.99,5.68,9.51,APPLIED
Megalit - Gameboy Game,Gameboy,complete (cib),cib,113.56,35.31,153.99,118.68,35.66,APPLIED
MegaMind: The Blue Defender - PSP Game,PSP,complete (cib),cib,8.11,8.48,10.99,2.51,2.26,APPLIED
MegaRace - Sega CD Game,Sega CD,,,,,,,,NO_MATCH
Men In Black II Alien Escape - PS2 Game,Playstation 2,complete (cib),cib,9.77,7.60,13.99,6.39,3.51,APPLIED
Men in Black the Series - Gameboy Color Game,Gameboy Color,game only,loose,4.96,7.82,6.99,-0.83,1.53,APPLIED
Men in Black the Series - Gameboy Color Game,Gameboy Color,complete (cib),cib,21.38,7.82,28.99,21.17,6.47,APPLIED
Men in Black the Series - GBA Game,Gameboy Advance,game only,loose,6.64,12.88,8.99,-3.89,1.79,APPLIED
Men in Black the Series - GBA Game,Gameboy Advance,complete (cib),cib,20.00,12.88,27.99,15.11,6.88,APPLIED
Men in Black the Series Crashdown - PS1 Game,Playstation,game only,loose,7.49,10.49,10.99,0.50,2.88,APPLIED
Men in Black the Series Crashdown - PS1 Game,Playstation,complete (cib),cib,10.50,10.49,14.99,4.50,3.76,APPLIED
Mendel Palace - NES Game,NES,,,,,,,,NO_MATCH
Mercenaries - PS2 Game,Playstation 2,game only,loose,7.98,12.58,10.99,-1.59,2.39,APPLIED
Mercenaries - PS2 Game,Playstation 2,complete (cib),cib,11.32,12.58,15.99,3.41,3.91,APPLIED
Mercenaries 2 World in Flames - PS2 Game,Playstation 2,game only,loose,9.07,10.93,12.99,2.06,3.24,APPLIED
Mercenaries 2 World in Flames - PS2 Game,Playstation 2,complete (cib),cib,9.99,10.93,13.99,3.06,3.29,APPLIED
Mercury - PSP Game,PSP,complete (cib),cib,7.09,4.24,9.99,5.75,2.31,APPLIED
Metal Arms Glitch in the System - PS2 Game,Playstation 2,complete (cib),cib,17.00,17.44,22.99,5.55,5.02,APPLIED
Metal Gear - NES Game,NES,game only,loose,14.73,26.99,19.99,-7.00,4.38,APPLIED
Metal Gear - NES Game,NES,complete (cib),cib,119.35,16.20,161.99,145.79,37.64,APPLIED
Metal Gear Acid 2 - PSP Game,PSP,game only,loose,23.38,55.68,31.99,-23.69,7.38,APPLIED
Metal Gear Acid 2 - PSP Game,PSP,complete (cib),cib,60.27,55.68,81.99,26.31,19.04,APPLIED
Metal Gear Solid - PS1 Game,Playstation,game only,loose,21.47,34.28,28.99,-5.29,6.38,APPLIED
Metal Gear Solid - PS1 Game,Playstation,complete (cib),cib,43.00,34.28,58.99,24.71,13.98,APPLIED
Metal Gear Solid 2 - PS2 Game,Playstation 2,complete (cib),cib,14.00,13.07,18.99,5.92,4.14,APPLIED
Metal Gear Solid 2: Substance - Xbox Game,Xbox,game only,loose,6.96,12.02,9.99,-2.03,2.44,APPLIED
Metal Gear Solid 2: Substance - Xbox Game,Xbox,complete (cib),cib,13.06,12.02,17.99,5.97,4.11,APPLIED
Metal Gear Solid 3 Snake Eater - PS2 Game,Playstation 2,complete (cib),cib,13.99,16.42,18.99,2.57,4.15,APPLIED
Metal Gear Solid 3 Subsistence - PS2 Game,Playstation 2,game only,loose,24.67,44.90,33.99,-10.91,8.03,APPLIED
Metal Gear Solid 3 Subsistence - PS2 Game,Playstation 2,complete (cib),cib,34.99,44.90,47.99,3.09,11.31,APPLIED
Metal Gear Solid Essential Collection - PS2 Game,Playstation 2,,,,,,,,NO_MATCH
Metal Gear Solid Portable O - PSP GameSP,PSP,game only,loose,37.80,14.91,51.99,37.08,12.38,APPLIED
Metal Gear Solid Portable O - PSP GameSP,PSP,complete (cib),cib,50.00,14.91,67.99,53.08,15.72,APPLIED
Metal Gear Solid Twin Snakes - Gamecube Game,Gamecube,game only,loose,77.88,123.71,105.99,-17.72,24.74,APPLIED
Metal Gear Solid Twin Snakes - Gamecube Game,Gamecube,complete (cib),cib,104.07,123.71,140.99,17.28,32.53,APPLIED
Metal Gear Solid VR Missions - PS1 Game,Playstation,game only,loose,10.99,19.30,14.99,-4.31,3.27,APPLIED
Metal Gear Solid VR Missions - PS1 Game,Playstation,complete (cib),cib,25.24,19.30,34.99,15.69,8.44,APPLIED
Metal Gear Solid: Peace Walker - PSP Game,PSP,game only,loose,37.80,26.00,51.99,25.99,12.38,APPLIED
Metal Gear Solid: Peace Walker - PSP Game,PSP,complete (cib),cib,50.00,26.00,67.99,41.99,15.72,APPLIED
Metal Head - Sega 32X Game,Sega 32X,,,,,,,,NO_MATCH
Metal Masters - Gameboy Game,Gameboy,game only,loose,57.47,68.14,77.99,9.85,17.96,APPLIED
Metal Masters - Gameboy Game,Gameboy,complete (cib),cib,1355.18,68.14,1829.99,1761.85,421.44,APPLIED
Metal Mech - NES Game,NES,,,,,,,,NO_MATCH
Metal Saga - PS2 Game,Playstation 2,game only,loose,31.55,48.96,42.99,-5.97,9.89,APPLIED
Metal Saga - PS2 Game,Playstation 2,complete (cib),cib,63.79,48.96,86.99,38.03,20.38,APPLIED
Metal Slug - Sega Saturn Game,Sega Saturn,,,,,,,,NO_MATCH
Metal Slug 3 - Xbox Game,Xbox,game only,loose,12.65,22.19,17.99,-4.20,4.52,APPLIED
Metal Slug 3 - Xbox Game,Xbox,complete (cib),cib,19.99,22.19,26.99,4.80,5.92,APPLIED
Metal Slug Advance - GBA Game,Gameboy Advance,,,,,,,,NO_MATCH
Metal Slug Anthology - PSP Game,PSP,game only,loose,18.82,31.20,25.99,-5.21,6.12,APPLIED
Metal Slug Anthology - PSP Game,PSP,complete (cib),cib,29.99,31.20,40.99,9.79,9.51,APPLIED
Metal Slug X - PS1 Game,Playstation,game only,loose,35.39,56.96,47.99,-8.97,10.91,APPLIED
Metal Slug X - PS1 Game,Playstation,complete (cib),cib,105.00,56.96,141.99,85.03,32.57,APPLIED
Metal Slug XX - PSP Game,PSP,game only,loose,30.69,71.98,41.99,-29.99,9.78,APPLIED
Metal Slug XX - PSP Game,PSP,complete (cib),cib,61.42,71.98,82.99,11.01,18.86,APPLIED
Metroid - NES Game,NES,game only,loose,26.82,34.92,36.99,2.07,8.80,APPLIED
Metroid - NES Game,NES,complete (cib),cib,171.32,34.92,231.99,197.07,53.64,APPLIED
Metroid 2 Return of Samus - Gameboy Game,Gameboy,game only,loose,35.00,43.49,47.99,4.50,11.30,APPLIED
Metroid 2 Return of Samus - Gameboy Game,Gameboy,complete (cib),cib,255.25,43.49,344.99,301.50,79.44,APPLIED
Metroid Prime - Gamecube Game,Gamecube,game only,loose,14.72,32.99,19.99,-13.00,4.39,APPLIED
Metroid Prime - Gamecube Game,Gamecube,complete (cib),cib,25.00,32.99,33.99,1.00,7.70,APPLIED
Metroid Prime 2 Echoes - Gamecube Game,Gamecube,complete (cib),cib,61.68,54.13,83.99,29.86,19.57,APPLIED
Metroid Prime 3 Corruption - Wii Game,Wii,game only,loose,13.61,22.05,18.99,-3.06,4.53,APPLIED
Metroid Prime 3 Corruption - Wii Game,Wii,complete (cib),cib,17.01,22.05,22.99,0.94,5.01,APPLIED
Metroid Prime Trilogy - Wii Game,Wii,game only,loose,99.99,149.11,134.99,-14.12,30.79,APPLIED
Metroid Prime Trilogy - Wii Game,Wii,complete (cib),cib,134.99,149.11,182.99,33.88,42.39,APPLIED
Metroid Zero Mission - GBA Game,Gameboy Advance,game only,loose,66.00,108.75,89.99,-18.76,21.08,APPLIED
Metroid Zero Mission - GBA Game,Gameboy Advance,complete (cib),cib,198.18,108.75,267.99,159.24,61.74,APPLIED
