id	custom_label_0	custom_label_2
shopify_ZZ_7956607696930_43794679463970	under_20	game
shopify_ZZ_7956607729698_43794760368162	under_20	game
shopify_ZZ_7956607729698_43794679365666	under_20	game
shopify_ZZ_7956607762466_43794760466466	20_to_50	game
shopify_ZZ_7956607762466_43794679332898	20_to_50	game
shopify_ZZ_7956607795234_43794760499234	over_50	game
shopify_ZZ_7956607795234_43794679300130	over_50	game
shopify_ZZ_7956607828002_43794760532002	under_20	game
shopify_ZZ_7956607828002_43794679267362	under_20	game
shopify_ZZ_7956607860770_43794760597538	over_50	game
shopify_ZZ_7956607860770_43794679201826	over_50	game
shopify_ZZ_7956607893538_43794760663074	under_20	game
shopify_ZZ_7956607893538_43794679136290	under_20	game
shopify_ZZ_7956607959074_43794760695842	over_50	game
shopify_ZZ_7956607959074_43794679070754	over_50	game
shopify_ZZ_7956607991842_43794760728610	over_50	game
shopify_ZZ_7956607991842_43794679005218	over_50	game
shopify_ZZ_7956608024610_43794760761378	under_20	game
shopify_ZZ_7956608024610_43794678906914	under_20	game
shopify_ZZ_7956608057378_43794760794146	under_20	game
shopify_ZZ_7956608057378_43794678841378	under_20	game
shopify_ZZ_7956608090146_43794760826914	20_to_50	game
shopify_ZZ_7956608090146_43794678775842	20_to_50	game
shopify_ZZ_7956608155682_43794760859682	under_20	game
shopify_ZZ_7956608155682_43794678710306	under_20	game
shopify_ZZ_7956608188450_43794760892450	under_20	game
shopify_ZZ_7956608188450_43794678644770	under_20	game
shopify_ZZ_7956608221218_43794760925218	under_20	game
shopify_ZZ_7956608221218_43794678579234	under_20	game
shopify_ZZ_7956608253986_43794760957986	under_20	game
shopify_ZZ_7956608253986_43794678513698	under_20	game
shopify_ZZ_7956608286754_43794760990754	20_to_50	game
shopify_ZZ_7956608286754_43794678448162	20_to_50	game
shopify_ZZ_7956608319522_43794761023522	under_20	game
shopify_ZZ_7956608319522_43794678382626	under_20	game
shopify_ZZ_7956608352290_43794761056290	under_20	game
shopify_ZZ_7956608352290_43794678317090	under_20	game
shopify_ZZ_7956608385058_43794761089058	under_20	game
shopify_ZZ_7956608385058_43794678218786	under_20	game
shopify_ZZ_7956608417826_43794761121826	under_20	game
shopify_ZZ_7956608417826_43794678153250	under_20	game
shopify_ZZ_7956608450594_43794761154594	under_20	game
shopify_ZZ_7956608450594_43794678087714	under_20	game
shopify_ZZ_7956608483362_43794761220130	under_20	game
shopify_ZZ_7956608483362_43794678022178	under_20	game
shopify_ZZ_7956608516130_43794761252898	20_to_50	game
shopify_ZZ_7956608516130_43794677956642	20_to_50	game
shopify_ZZ_7956608548898_43794761285666	20_to_50	game
shopify_ZZ_7956608548898_43794677891106	20_to_50	game
shopify_ZZ_7956608581666_43794761318434	20_to_50	game
shopify_ZZ_7956608581666_43794677825570	20_to_50	game
shopify_ZZ_7956608614434_43794761351202	under_20	game
shopify_ZZ_7956608614434_43794677760034	under_20	game
shopify_ZZ_7956608647202_43794761383970	under_20	game
shopify_ZZ_7956608647202_43794677661730	under_20	game
shopify_ZZ_7956608679970_43794761416738	under_20	game
shopify_ZZ_7956608679970_43794677628962	under_20	game
shopify_ZZ_7956608712738_43794761482274	under_20	game
shopify_ZZ_7956608712738_43794677596194	under_20	game
shopify_ZZ_7956608745506_43794761744418	over_50	game
shopify_ZZ_7956608745506_43794677563426	over_50	game
shopify_ZZ_7956608778274_43794761547810	20_to_50	game
shopify_ZZ_7956608778274_43794677530658	20_to_50	game
shopify_ZZ_7956608811042_43794761515042	20_to_50	game
shopify_ZZ_7956608811042_43794677497890	20_to_50	game
shopify_ZZ_7956608843810_43794761580578	20_to_50	game
shopify_ZZ_7956608843810_43794677465122	20_to_50	game
shopify_ZZ_7956608876578_43794761613346	over_50	game
shopify_ZZ_7956608876578_43794677432354	over_50	game
shopify_ZZ_7956608909346_43794761646114	over_50	game
shopify_ZZ_7956608909346_43794677399586	over_50	game
shopify_ZZ_7956608974882_43794761678882	over_50	game
shopify_ZZ_7956608974882_43794677366818	over_50	game
shopify_ZZ_7956609007650_43794761711650	over_50	game
shopify_ZZ_7956609007650_43794677334050	over_50	game
shopify_ZZ_7956609040418_43794761777186	over_50	game
shopify_ZZ_7956609040418_43794677301282	over_50	game
shopify_ZZ_7956609073186_43794761809954	over_50	game
shopify_ZZ_7956609073186_43794677268514	over_50	game
shopify_ZZ_7956609105954_43794761842722	over_50	game
shopify_ZZ_7956609105954_43794677235746	over_50	game
shopify_ZZ_7956609138722_43794762072098	under_20	game
shopify_ZZ_7956609138722_43794677202978	under_20	game
shopify_ZZ_7956609171490_43794761875490	under_20	game
shopify_ZZ_7956609171490_43794677170210	under_20	game
shopify_ZZ_7956609204258_43794761908258	under_20	game
shopify_ZZ_7956609204258_43794677137442	under_20	game
shopify_ZZ_7956609237026_43794761973794	under_20	game
shopify_ZZ_7956609237026_43794677104674	under_20	game
shopify_ZZ_7956609269794_43794761941026	under_20	game
shopify_ZZ_7956609269794_43794677071906	under_20	game
shopify_ZZ_7956609302562_43794762039330	under_20	game
shopify_ZZ_7956609302562_43794677039138	under_20	game
shopify_ZZ_7956609335330_43794762006562	under_20	game
shopify_ZZ_7956609335330_43794677006370	under_20	game
shopify_ZZ_7956609368098_43794762104866	under_20	game
shopify_ZZ_7956609368098_43794676973602	under_20	game
shopify_ZZ_7956609400866_43794762137634	under_20	game
shopify_ZZ_7956609400866_43794676940834	under_20	game
shopify_ZZ_7956609433634_43794762170402	under_20	game
shopify_ZZ_7956609433634_43794676908066	under_20	game
shopify_ZZ_7956609466402_43794762203170	20_to_50	game
shopify_ZZ_7956609466402_43794676875298	20_to_50	game
shopify_ZZ_7956609499170_43794762235938	under_20	game
shopify_ZZ_7956609499170_43794676842530	under_20	game
shopify_ZZ_7956609531938_43794762432546	20_to_50	game
shopify_ZZ_7956609531938_43794676809762	20_to_50	game
shopify_ZZ_7956609564706_43794762465314	20_to_50	game
shopify_ZZ_7956609564706_43794676776994	20_to_50	game
shopify_ZZ_7956609597474_43794762268706	under_20	game
shopify_ZZ_7956609597474_43794676744226	under_20	game
shopify_ZZ_7956609630242_43794762301474	20_to_50	game
shopify_ZZ_7956609630242_43794676711458	20_to_50	game
shopify_ZZ_7956609663010_43794762334242	under_20	game
shopify_ZZ_7956609663010_43794676678690	under_20	game
shopify_ZZ_7956609695778_43794762367010	under_20	game
shopify_ZZ_7956609695778_43794676645922	under_20	game
shopify_ZZ_7956609728546_43794762498082	under_20	game
shopify_ZZ_7956609728546_43794676613154	under_20	game
shopify_ZZ_7956609761314_43794762530850	under_20	game
shopify_ZZ_7956609761314_43794676580386	under_20	game
shopify_ZZ_7956609794082_43794762563618	20_to_50	game
shopify_ZZ_7956609794082_43794676547618	20_to_50	game
shopify_ZZ_7956609826850_43794762596386	under_20	game
shopify_ZZ_7956609826850_43794676514850	under_20	game
shopify_ZZ_7956609859618_43794762629154	under_20	game
shopify_ZZ_7956609859618_43794676482082	under_20	game
shopify_ZZ_7956609892386_43794762661922	under_20	game
shopify_ZZ_7956609892386_43794676449314	under_20	game
shopify_ZZ_7956609925154_43794762694690	20_to_50	game
shopify_ZZ_7956609925154_43794676416546	20_to_50	game
shopify_ZZ_7956609957922_43794762727458	under_20	game
shopify_ZZ_7956609957922_43794676383778	under_20	game
shopify_ZZ_7956609990690_43794762760226	20_to_50	game
shopify_ZZ_7956609990690_43794676351010	20_to_50	game
shopify_ZZ_7956610023458_43794762792994	under_20	game
shopify_ZZ_7956610023458_43794676285474	under_20	game
shopify_ZZ_7956610056226_43794762825762	over_50	game
shopify_ZZ_7956610056226_43794676252706	over_50	game
shopify_ZZ_7956610088994_43794762924066	20_to_50	game
shopify_ZZ_7956610088994_43794676219938	20_to_50	game
shopify_ZZ_7956610121762_43794762858530	under_20	game
shopify_ZZ_7956610121762_43794676187170	under_20	game
shopify_ZZ_7956610154530_43794762891298	over_50	game
shopify_ZZ_7956610154530_43794676154402	over_50	game
shopify_ZZ_7956610187298_43794762956834	under_20	game
shopify_ZZ_7956610187298_43794676121634	under_20	game
shopify_ZZ_7956610220066_43794762989602	under_20	game
shopify_ZZ_7956610220066_43794676088866	under_20	game
shopify_ZZ_7956610252834_43794763022370	under_20	game
shopify_ZZ_7956610252834_43794676056098	under_20	game
shopify_ZZ_7956610285602_43794763055138	under_20	game
shopify_ZZ_7956610285602_43794676023330	under_20	game
shopify_ZZ_7956610318370_43794763120674	under_20	game
shopify_ZZ_7956610318370_43794675990562	under_20	game
shopify_ZZ_7956610351138_43794763087906	over_50	game
shopify_ZZ_7956610351138_43794675957794	over_50	game
shopify_ZZ_7956610383906_43794763153442	under_20	game
shopify_ZZ_7956610383906_43794675925026	under_20	game
shopify_ZZ_7956610416674_43794763186210	under_20	game
shopify_ZZ_7956610416674_43794675892258	under_20	game
shopify_ZZ_7956610449442_43794763218978	under_20	game
shopify_ZZ_7956610449442_43794675859490	under_20	game
shopify_ZZ_7956610482210_43794763251746	under_20	game
shopify_ZZ_7956610482210_43794675597346	under_20	game
shopify_ZZ_7956610514978_43794763317282	under_20	game
shopify_ZZ_7956610514978_43794675564578	under_20	game
shopify_ZZ_7956610547746_43794763284514	under_20	game
shopify_ZZ_7956610547746_43794675531810	under_20	game
shopify_ZZ_7956610613282_43794763350050	under_20	game
shopify_ZZ_7956610613282_43794675499042	under_20	game
shopify_ZZ_7956610646050_43794763382818	under_20	game
shopify_ZZ_7956610646050_43794675466274	under_20	game
shopify_ZZ_7956610678818_43794763448354	under_20	game
shopify_ZZ_7956610678818_43794675433506	under_20	game
shopify_ZZ_7956610711586_43794763481122	20_to_50	game
shopify_ZZ_7956610711586_43794675400738	20_to_50	game
shopify_ZZ_7956610744354_43794763513890	under_20	game
shopify_ZZ_7956610744354_43794675367970	under_20	game
shopify_ZZ_7956610777122_43794763546658	20_to_50	game
shopify_ZZ_7956610777122_43794675335202	20_to_50	game
shopify_ZZ_7956610809890_43794763579426	over_50	game
shopify_ZZ_7956610809890_43794675302434	over_50	game
shopify_ZZ_7956610842658_43794763612194	under_20	game
shopify_ZZ_7956610842658_43794675269666	under_20	game
shopify_ZZ_7956610875426_43794763710498	under_20	game
shopify_ZZ_7956610875426_43794675236898	under_20	game
shopify_ZZ_7956610908194_43794763644962	under_20	game
shopify_ZZ_7956610908194_43794675204130	under_20	game
shopify_ZZ_7956610940962_43794763677730	under_20	game
shopify_ZZ_7956610940962_43794675171362	under_20	game
shopify_ZZ_7956611006498_43794763808802	under_20	game
shopify_ZZ_7956611006498_43794675138594	under_20	game
shopify_ZZ_7956611039266_43794763743266	under_20	game
shopify_ZZ_7956611039266_43794675105826	under_20	game
shopify_ZZ_7956611072034_43794763776034	under_20	game
shopify_ZZ_7956611072034_43794675073058	under_20	game
shopify_ZZ_7956611104802_43794763841570	under_20	game
shopify_ZZ_7956611104802_43794675040290	under_20	game
shopify_ZZ_7956611137570_43794763874338	under_20	game
shopify_ZZ_7956611137570_43794675007522	under_20	game
shopify_ZZ_7956611170338_43794763907106	under_20	game
shopify_ZZ_7956611170338_43794674974754	under_20	game
shopify_ZZ_7956611203106_43794763939874	under_20	game
shopify_ZZ_7956611203106_43794674941986	under_20	game
shopify_ZZ_7956611235874_43794763972642	under_20	game
shopify_ZZ_7956611235874_43794674909218	under_20	game
shopify_ZZ_7956611268642_43794764005410	over_50	game
shopify_ZZ_7956611268642_43794674876450	over_50	game
shopify_ZZ_7956611301410_43794764038178	20_to_50	game
shopify_ZZ_7956611301410_43794674843682	20_to_50	game
shopify_ZZ_7956611334178_43794764070946	under_20	game
shopify_ZZ_7956611334178_43794674810914	under_20	game
shopify_ZZ_7956611366946_43794764136482	under_20	game
shopify_ZZ_7956611366946_43794674778146	under_20	game
shopify_ZZ_7956611399714_43794764103714	under_20	game
shopify_ZZ_7956611399714_43794674745378	under_20	game
shopify_ZZ_7956611432482_43794764169250	over_50	game
shopify_ZZ_7956611432482_43794674712610	over_50	game
shopify_ZZ_7956611465250_43794764202018	under_20	game
shopify_ZZ_7956611465250_43794674679842	under_20	game
shopify_ZZ_7956611498018_43794764234786	over_50	game
shopify_ZZ_7956611498018_43794674647074	over_50	game
shopify_ZZ_7956611530786_43794764267554	under_20	game
shopify_ZZ_7956611530786_43794674614306	under_20	game
shopify_ZZ_7956611563554_43794764300322	under_20	game
shopify_ZZ_7956611563554_43794674581538	under_20	game
shopify_ZZ_7956611596322_43794764333090	under_20	game
shopify_ZZ_7956611596322_43794674548770	under_20	game
shopify_ZZ_7956611629090_43794764365858	over_50	game
shopify_ZZ_7956611629090_43794674516002	over_50	game
shopify_ZZ_7956611661858_43794764398626	20_to_50	game
shopify_ZZ_7956611661858_43794674188322	20_to_50	game
shopify_ZZ_7956611694626_43794764464162	20_to_50	game
shopify_ZZ_7956611694626_43794674155554	20_to_50	game
shopify_ZZ_7956611727394_43794764431394	20_to_50	game
shopify_ZZ_7956611727394_43794674122786	20_to_50	game
shopify_ZZ_7956611760162_43794764496930	20_to_50	game
shopify_ZZ_7956611760162_43794674057250	20_to_50	game
shopify_ZZ_7956611792930_43794764529698	under_20	game
shopify_ZZ_7956611792930_43794674024482	under_20	game
shopify_ZZ_7956611858466_43794764595234	20_to_50	game
shopify_ZZ_7956611858466_43794673958946	20_to_50	game
shopify_ZZ_7956611891234_43794764628002	under_20	game
shopify_ZZ_7956611891234_43794673926178	under_20	game
shopify_ZZ_7956611924002_43794764562466	under_20	game
shopify_ZZ_7956611924002_43794673893410	under_20	game
shopify_ZZ_7956611956770_43794764660770	under_20	game
shopify_ZZ_7956611956770_43794673827874	under_20	game
shopify_ZZ_7956611989538_43794764857378	under_20	game
shopify_ZZ_7956611989538_43794673795106	under_20	game
shopify_ZZ_7956612022306_43794764890146	under_20	game
shopify_ZZ_7956612022306_43794673762338	under_20	game
shopify_ZZ_7956612055074_43794764693538	under_20	game
shopify_ZZ_7956612055074_43794673696802	under_20	game
shopify_ZZ_7956612087842_43794764726306	under_20	game
shopify_ZZ_7956612087842_43794673664034	under_20	game
shopify_ZZ_7956612120610_43794764759074	under_20	game
shopify_ZZ_7956612120610_43794673631266	under_20	game
shopify_ZZ_7956612153378_43794764824610	under_20	game
shopify_ZZ_7956612153378_43794673598498	under_20	game
shopify_ZZ_7956612186146_43794764922914	under_20	game
shopify_ZZ_7956612186146_43794673565730	under_20	game
shopify_ZZ_7956612218914_43794764988450	under_20	game
shopify_ZZ_7956612218914_43794673500194	under_20	game
shopify_ZZ_7956612251682_43794764955682	under_20	game
shopify_ZZ_7956612251682_43794673467426	under_20	game
shopify_ZZ_7956612284450_43794765021218	under_20	game
shopify_ZZ_7956612284450_43794673434658	under_20	game
shopify_ZZ_7956612317218_43794765053986	under_20	game
shopify_ZZ_7956612317218_43794673369122	under_20	game
shopify_ZZ_7956612349986_43794765086754	under_20	game
shopify_ZZ_7956612349986_43794673336354	under_20	game
shopify_ZZ_7956612382754_43794765119522	20_to_50	game
shopify_ZZ_7956612382754_43794673303586	20_to_50	game
shopify_ZZ_7956612415522_43794765152290	under_20	game
shopify_ZZ_7956612415522_43794673238050	under_20	game
shopify_ZZ_7956612448290_43794765185058	under_20	game
shopify_ZZ_7956612448290_43794673205282	under_20	game
shopify_ZZ_7956612481058_43794765217826	under_20	game
shopify_ZZ_7956612481058_43794673139746	under_20	game
shopify_ZZ_7956612513826_43794765283362	20_to_50	game
shopify_ZZ_7956612513826_43794673106978	20_to_50	game
shopify_ZZ_7956612546594_43794765316130	over_50	game
shopify_ZZ_7956612546594_43794673008674	over_50	game
shopify_ZZ_7956612579362_43794765250594	under_20	game
shopify_ZZ_7956612579362_43794672975906	under_20	game
shopify_ZZ_7956612612130_43794765348898	under_20	game
shopify_ZZ_7956612612130_43794672943138	under_20	game
shopify_ZZ_7956612644898_43794765414434	under_20	game
shopify_ZZ_7956612644898_43794672910370	under_20	game
shopify_ZZ_7956612677666_43794765447202	20_to_50	game
shopify_ZZ_7956612677666_43794672877602	20_to_50	game
shopify_ZZ_7956612710434_43794765479970	20_to_50	game
shopify_ZZ_7956612710434_43794672812066	20_to_50	game
shopify_ZZ_7956612743202_43794765512738	under_20	game
shopify_ZZ_7956612743202_43794672779298	under_20	game
shopify_ZZ_7956612775970_43794765545506	under_20	game
shopify_ZZ_7956612775970_43794672713762	under_20	game
shopify_ZZ_7956612808738_43794765578274	under_20	game
shopify_ZZ_7956612808738_43794672615458	under_20	game
shopify_ZZ_7956612841506_43794765611042	under_20	game
shopify_ZZ_7956612841506_43794672582690	under_20	game
shopify_ZZ_7956612874274_43794765643810	over_50	game
shopify_ZZ_7956612874274_43794672517154	over_50	game
shopify_ZZ_7956612907042_43794765676578	20_to_50	game
shopify_ZZ_7956612907042_43794672451618	20_to_50	game
shopify_ZZ_7956612939810_43794765774882	20_to_50	game
shopify_ZZ_7956612939810_43794672386082	20_to_50	game
shopify_ZZ_7956612972578_43794765709346	20_to_50	game
shopify_ZZ_7956612972578_43794672255010	20_to_50	game
shopify_ZZ_7956613005346_43794765905954	over_50	game
shopify_ZZ_7956613005346_43794672222242	over_50	game
shopify_ZZ_7956613038114_43794766364706	under_20	game
shopify_ZZ_7956613038114_43794672058402	under_20	game
